isapre,mujer,ingresos,ocupado
0,0,122.105,0
0,1,166.433,0
0,1,91.742,0
1,1,1001.932,0
0,1,104.506,0
0,1,151.223,0
0,1,229.561,0
NA,1,66.89,0
0,1,372,0
0,0,365.964,1
0,1,221.589,0
0,1,162.5,0
0,1,252.323,0
0,1,350,0
0,1,154.013,0
0,1,161.828,0
1,1,138.3,0
0,0,255.889,1
0,1,720,0
0,1,215,0
0,0,136.639,0
0,1,197.5,0
0,0,425.5,1
0,0,190.818,0
0,1,180.821,0
0,1,51.442,0
0,0,165.683,1
0,1,228,0
0,0,193.022,0
0,1,199.25,0
0,1,54.85,0
0,1,0,1
0,1,240.408,0
0,0,525,1
0,1,252.755,0
1,0,228.662,1
0,1,324.932,0
0,1,305,0
NA,1,180.73,0
0,0,54,1
0,0,775,1
0,0,185,1
0,1,273.544,0
0,1,123.838,1
NA,0,162.708,1
0,0,351.945,1
0,0,206.274,1
0,1,341.667,0
0,0,346.281,1
0,1,112.25,0
0,1,227,0
0,1,307.222,1
0,1,209.646,0
0,1,72.042,1
0,0,42.008,0
0,0,252.979,0
0,1,296.667,1
0,1,85.987,0
0,0,79.107,1
0,0,42.104,0
0,1,137.911,0
0,0,159.578,0
0,0,160,1
0,0,96.702,1
0,1,121.343,0
0,0,207.456,0
0,0,135.657,1
0,1,188.333,0
0,0,103.039,0
0,0,45.865,1
0,0,200.623,1
0,1,156.245,0
0,1,154.333,0
0,0,301.245,0
0,0,141.662,0
0,0,1225,0
0,1,182.358,0
0,0,212.186,1
0,1,178.774,0
0,1,71.442,0
0,0,151.905,0
0,0,174.005,0
NA,0,210.572,1
0,1,244.333,1
0,0,239.789,0
0,1,147.911,0
0,0,107.883,0
0,1,169.932,0
0,0,117.084,0
0,0,206.138,1
0,0,206.735,0
NA,0,238,0
0,0,188.944,1
0,1,155.406,0
0,0,300.917,1
0,0,116.667,1
0,1,241,1
0,0,220.803,1
0,1,173.067,1
0,0,134.797,0
0,0,434.167,0
0,1,489.304,0
0,0,162.722,1
0,0,99.764,0
0,1,318.159,1
0,0,340,1
0,0,861.695,1
0,0,100.98,0
0,0,349.167,1
0,0,152.822,1
0,1,90,0
0,1,150.781,0
0,0,123.499,0
0,1,111.796,1
0,1,278.497,1
0,1,130,1
0,0,250,1
0,1,95.183,0
0,1,180.28,1
0,1,472.167,1
0,1,97.034,0
0,1,207.646,0
0,1,170,0
0,1,154.722,0
0,1,0,0
0,0,244.932,0
0,1,64.775,0
0,1,74.703,0
0,1,340,0
0,1,157.667,1
0,1,1278.187,1
0,1,473.745,0
0,0,351.128,0
0,0,144.646,0
0,1,231.984,1
0,0,260.659,1
0,0,113.221,1
0,0,256.232,0
0,0,191.059,1
0,0,228.554,0
0,0,101.931,1
0,0,67.935,0
0,1,188.167,0
0,0,455.8,1
0,1,616.875,1
0,0,200.75,0
0,0,164.822,0
0,0,56.871,1
0,1,236.254,1
0,0,264.965,0
0,0,29.167,0
0,0,90,1
0,0,33.497,1
0,1,46.842,0
0,0,104.217,0
0,0,116.78,0
0,1,237.018,0
0,0,105.447,0
0,0,99.882,0
0,0,29.929,0
0,1,176.599,0
0,1,261.81,0
0,0,279.167,0
NA,0,114.321,1
0,0,382.28,1
0,0,286.111,1
0,0,75.229,0
0,0,54.294,0
0,1,136.707,0
0,0,104.304,0
0,0,61.111,0
0,1,246.313,0
0,0,57.222,0
0,1,137.821,1
0,1,94.919,0
0,0,317.912,0
0,0,184.444,0
0,1,201.5,1
0,1,260.854,0
1,0,566.667,0
0,0,401.25,1
0,0,180,0
1,0,1576.666,1
0,0,750,1
0,0,200,0
0,0,0,0
0,0,1566.667,1
0,0,398.667,1
NA,0,531.333,1
NA,0,363.41,0
0,1,739.761,0
1,0,1149.607,1
0,0,293.333,0
0,0,493.658,1
0,0,90.263,0
0,1,196.631,0
0,1,270.906,1
0,0,338.485,0
0,1,326.664,1
0,1,345.716,1
NA,0,51.667,0
1,1,735.667,0
NA,0,379.885,1
0,1,339.5,0
1,1,1501.875,1
0,1,1300,0
0,0,279.876,0
0,1,1071.167,0
0,1,254.646,0
0,1,299.38,0
0,0,284.289,0
1,0,3858.334,1
0,1,445,0
0,0,1645,0
0,1,1135.087,1
0,1,670,0
1,1,1760,1
0,1,274.438,1
0,0,650,0
0,0,119.583,1
0,0,500,1
0,0,1125.938,1
1,1,1460.667,1
1,1,490,0
0,0,425,0
0,1,400.736,0
0,1,690,0
0,1,276.002,0
0,0,823.75,1
0,1,715.124,0
1,0,806.233,1
NA,0,503.876,1
NA,0,510,1
1,1,335,1
0,1,650,0
0,0,490.592,0
0,1,812,1
0,0,1317.422,1
0,0,703.75,1
0,0,526.083,1
NA,0,566.298,1
0,0,427.554,1
0,1,374.934,0
0,1,660,0
0,1,259.582,0
0,0,472.389,1
0,0,270,1
0,1,198.889,1
0,1,349.444,1
0,1,416.667,0
0,0,230,1
0,1,104.646,0
0,0,331.254,1
NA,1,270,1
0,0,208.052,1
0,1,87.574,0
1,0,200,1
1,0,676.167,1
0,1,122.775,1
0,1,256.667,1
0,0,507.816,1
NA,0,203.444,1
0,0,100.724,1
0,1,412.75,1
0,1,377.542,1
0,1,301.415,0
0,0,199.998,1
0,0,92.222,1
0,0,392,1
0,1,69.923,0
0,1,127.323,0
0,0,287.875,1
0,1,249.109,0
0,0,191.394,1
0,0,182.061,1
0,0,80,0
0,0,159.632,0
0,0,182.078,1
0,0,152.507,1
0,0,200.705,1
0,1,184.8,1
0,1,266.526,1
0,1,290,0
1,0,936.667,1
1,0,550,1
1,0,586.667,1
0,1,316.667,0
0,1,297.675,0
0,0,300,1
0,0,528.131,0
0,0,200,0
0,1,193.139,1
0,0,287.255,0
NA,0,207.5,1
1,0,485.667,1
0,1,345.99,0
0,0,214.617,1
0,1,335.879,0
0,1,200,0
NA,0,850,1
0,0,139.421,1
0,0,91.081,1
0,0,216.431,0
0,0,368.933,1
0,1,118.316,0
0,0,303.733,1
0,0,506.882,1
0,0,179,1
0,0,173,1
0,0,410,0
0,0,142.876,1
0,1,76.343,1
0,1,106.885,1
0,1,136.882,0
0,0,286.532,0
0,0,69.113,1
NA,1,363.806,0
0,0,309.496,0
0,0,232.837,1
1,1,596.306,0
0,0,172.153,1
0,0,138.438,1
0,1,134.648,1
0,0,288.055,1
0,0,171.224,0
0,1,109.814,1
0,1,187.823,0
0,0,254.115,1
0,0,189.403,1
0,1,135.144,0
0,1,147.662,1
0,1,220.323,0
0,0,111.142,1
0,1,205.216,0
0,1,201.989,0
0,0,374.059,1
0,0,100,0
0,1,518.616,1
0,1,115.639,1
0,1,102.93,1
0,1,374,0
0,0,221.466,0
0,0,575,0
NA,0,327.323,0
0,0,727.5,1
0,1,132.259,0
0,0,398.333,1
0,0,424.447,1
0,1,74.882,0
0,1,146.083,1
0,1,168.115,0
0,1,188.811,0
0,0,168.774,1
0,0,349.771,1
0,1,590.167,1
NA,1,355.218,0
0,1,122.323,0
0,0,137.5,1
0,1,501.667,1
0,0,164.647,1
0,0,139.503,0
0,0,162.871,1
0,1,330,0
0,1,275.423,1
1,0,373.334,1
0,1,224.932,0
0,0,176.667,1
0,1,153.289,1
0,0,179.199,1
0,1,278.999,0
0,0,207.498,0
0,0,363.591,1
0,1,285.311,0
0,0,129.323,1
0,1,117.583,1
0,0,299.5,1
0,0,109.131,1
1,0,1030,1
0,0,184.396,0
0,0,314.5,1
0,1,245,1
0,1,332.466,1
0,0,150,0
0,0,39.762,0
0,0,158.328,1
NA,0,192,1
0,0,121.807,1
0,0,107.112,0
0,0,108.527,1
0,0,109.578,0
0,1,280,0
0,0,252.323,1
0,1,103.673,1
0,1,409.259,1
0,0,137.561,1
0,1,266.631,0
0,1,242.736,1
0,1,722,0
0,1,358.952,0
NA,0,475,0
0,1,248.872,0
0,0,253.49,1
0,1,100,0
1,0,462.5,1
0,1,480,0
0,1,510,0
1,1,460.667,1
1,0,479.444,1
0,0,455,0
NA,0,300.197,1
0,0,204.328,0
0,0,210.175,1
0,1,350.084,1
0,0,709.271,1
0,1,304.789,0
0,0,226.667,1
0,1,71.858,0
0,1,71.476,0
0,1,298.116,1
0,0,784.617,1
0,0,248.81,1
0,0,169.124,1
0,1,75.492,1
0,0,131.07,1
0,0,396.039,1
0,1,266.875,1
0,0,155.469,1
NA,1,215,0
0,0,800,0
1,0,1126.841,1
0,1,90,0
0,1,157.732,0
0,0,341.12,0
0,0,65.14,1
0,1,115.182,0
0,0,203.885,1
0,0,312.917,1
0,0,310.497,1
0,1,172.32,1
0,0,370,1
0,1,381,1
0,0,118.273,1
0,0,336.892,1
0,1,171,0
0,0,444.111,1
0,1,189.895,0
0,0,203,1
0,0,104.646,0
0,0,417.146,0
0,0,334.479,1
0,0,88.764,0
0,1,454.167,1
0,0,255.881,0
0,1,300,0
0,0,375,1
0,0,180,1
0,0,312.5,1
0,0,149.737,0
NA,0,0,1
0,1,97.368,1
0,1,438.406,1
NA,0,123.747,1
0,1,149.5,0
0,0,237.28,1
0,1,205.51,1
0,1,140,1
0,0,117.813,1
0,0,485.876,1
0,1,170.326,0
0,1,133.849,0
0,0,330.546,1
0,1,102.555,1
0,1,0,0
0,1,102.203,0
0,1,236.637,1
0,0,500,0
0,0,155.537,1
0,1,606.667,1
0,1,130.868,1
0,1,74.775,0
0,1,200,0
NA,1,359,0
0,1,250,0
1,0,376.713,1
0,0,178,0
NA,0,241.167,0
0,1,335,0
NA,1,644.167,0
NA,1,394.167,0
0,1,220,0
0,0,331.146,1
0,0,211.726,1
0,1,220.391,0
NA,0,8.542,0
0,0,708.333,1
0,1,584.424,0
0,1,377.083,0
0,1,293.124,0
0,0,135.405,0
0,1,139.848,1
1,1,313.875,0
0,0,169.882,1
0,0,229.578,0
0,0,300,1
0,0,270,1
0,0,270,1
0,1,156.353,0
0,0,178.341,1
0,0,352.056,0
0,0,241.077,1
0,0,173.488,1
0,1,111.667,0
0,1,107.825,0
0,0,270,1
0,0,259.046,0
0,0,373.576,1
0,0,148.981,0
0,0,190.822,0
0,0,461.901,0
0,1,186.667,1
0,0,160,0
0,0,202.083,1
0,0,303.914,0
0,0,463.5,0
0,0,225.625,1
0,0,212.5,1
NA,0,223.347,0
0,1,223.33,1
NA,0,530,0
1,1,758.333,1
0,1,338.165,1
0,0,326.842,0
0,1,124.583,1
0,0,421.111,1
1,1,1439.254,1
0,1,240.789,1
1,0,260.892,1
0,0,125,1
0,1,369.117,1
0,0,640,1
0,1,146.667,1
0,0,628.75,0
0,0,296.387,1
NA,0,653.092,1
0,1,445,1
0,1,115,0
0,1,271.061,0
0,1,242.162,0
NA,0,151.762,0
0,0,218.025,0
1,0,1966.667,1
1,0,4458.317,1
1,0,4194.444,1
0,1,157.256,1
0,1,323.356,1
0,1,200,1
0,1,90.727,1
0,0,188.543,1
NA,0,435.194,1
0,0,190.834,1
0,0,265.167,1
0,0,666.167,1
0,1,187.5,0
0,0,525,1
1,0,1535,1
0,0,140,1
0,1,133.333,0
1,0,933.889,1
0,0,1172.917,1
1,1,1505,1
0,1,630.208,1
1,0,597.333,1
1,0,878.292,1
1,0,1150,1
1,1,573.667,1
0,1,752.5,1
1,0,1523.167,1
0,0,685.417,1
1,1,677.5,1
1,0,456.667,1
0,0,386.506,1
0,0,133.889,1
0,0,1910.417,1
0,0,811.549,1
1,1,1150,1
1,0,635,1
1,0,313.542,1
0,1,220.435,1
0,0,193.273,1
0,0,149.578,0
0,1,145.623,1
0,0,207.459,1
0,1,177.977,1
0,1,299.646,1
NA,0,256.228,1
0,0,77.115,1
0,0,730,1
0,1,175,1
0,0,247.323,1
NA,1,450.532,0
0,1,116.889,1
0,0,303.75,1
NA,0,232.895,1
0,0,687.522,1
NA,1,185.044,1
0,1,276.6,0
0,1,1634.007,1
0,0,175,1
0,0,118.715,1
0,1,418.26,1
0,0,249.33,1
0,0,118.287,1
NA,1,450,1
0,0,126.201,1
0,0,688.258,0
0,1,229.884,0
0,0,538.072,1
0,1,169.6,1
0,0,169.597,1
0,0,289.847,0
0,0,172.403,1
0,0,106.667,1
0,0,78.421,1
0,1,174.5,0
NA,0,392.333,0
0,0,190.067,1
0,0,195,1
0,0,366.853,1
0,1,304.274,1
0,1,165.457,1
0,0,577.099,1
0,0,400,1
0,1,300.251,1
0,0,300,0
0,1,266.66,0
0,0,631.219,1
0,1,0,1
NA,1,1203.217,1
0,0,228.667,1
0,0,225,1
0,0,152.323,1
0,1,444.4,1
0,0,210.834,1
1,1,575,0
0,0,232.112,0
0,0,762.432,0
0,1,235.713,1
0,0,90.129,1
0,0,456.667,1
0,0,45.694,1
0,0,1129,1
0,1,1067.873,1
0,0,261.07,1
0,0,93.423,1
0,1,94.512,1
0,1,414.689,1
0,0,227.323,1
0,0,1447.222,1
0,0,176.667,1
0,1,290.035,0
0,1,169.612,0
0,1,106.667,1
0,1,110.842,1
0,1,168.499,0
0,0,144.61,1
0,1,152.241,1
0,1,132.323,0
0,0,57.439,1
0,1,129.367,1
NA,0,82.5,1
0,0,117.742,1
0,0,229.711,1
0,0,260.768,1
0,1,69.333,0
0,1,147.05,1
0,0,130.297,1
0,0,112.522,1
0,0,134.742,1
0,1,113.27,1
0,1,189.578,0
0,1,323.333,0
0,0,225.667,1
0,0,77.466,0
0,0,95.504,1
0,1,184.694,1
0,1,600.833,1
0,1,404.342,0
0,0,222.661,1
0,0,270,1
0,1,251.75,1
0,1,178.438,1
0,0,119.764,0
0,1,198.815,1
0,1,1020,1
0,1,299.877,1
0,0,127.354,1
0,1,123.684,0
0,1,321.889,0
0,1,217.459,0
0,0,243.948,0
0,0,288.365,1
0,1,184.489,0
0,0,276.076,0
0,1,116.375,1
NA,0,170.703,1
0,1,264.14,1
0,0,254.646,0
0,0,78.388,1
0,1,101.805,1
0,0,204.486,1
0,1,279.848,1
0,0,108.865,1
0,1,410,0
0,1,520.209,1
0,1,289.138,0
0,0,211.017,1
0,0,159.396,1
0,0,171.287,1
0,0,219.584,1
0,1,340,0
0,0,366.865,0
0,1,210.081,0
0,1,960.333,1
0,1,391,0
0,1,407.72,0
0,1,301.5,1
0,1,367.241,0
0,1,126.377,1
0,0,630,1
0,1,389.578,1
0,0,190.772,1
0,0,151.997,0
0,0,300.667,1
0,1,92.118,1
0,0,296.667,0
0,0,309.501,1
0,0,149.859,0
0,1,46.315,0
1,1,250,1
NA,0,276.667,1
0,0,262.5,1
1,0,518.568,1
NA,0,211.228,1
NA,0,257.573,1
0,0,400.058,1
0,0,149.277,1
1,1,397.5,1
0,1,148.27,1
0,1,250,0
0,1,275,1
NA,1,83.333,0
0,1,146.447,1
0,0,263.526,1
0,1,421.104,1
1,1,286.338,0
0,0,77.388,1
0,0,255.246,0
0,1,268.333,0
NA,0,134.119,1
NA,1,600,0
1,0,669.333,1
0,1,380.417,1
0,1,122.175,0
0,1,107.5,1
0,1,336.846,1
0,0,334.676,1
0,1,143.196,1
0,1,563.209,1
0,0,143.426,1
0,0,308.309,1
0,0,414.11,0
0,1,74.451,0
0,0,351.683,0
0,0,120,0
0,1,239.729,0
0,0,662.827,1
0,1,25.756,1
0,1,56.667,1
0,0,248.91,0
0,0,224.034,1
0,0,300,0
0,0,277.778,1
0,1,188.254,0
0,0,280.31,1
0,0,174.162,1
0,0,136.081,1
0,0,423.125,1
0,1,193.624,1
0,1,307.701,1
0,0,467.222,1
0,0,167.805,1
0,0,132.328,1
0,1,117.107,1
0,1,142.075,0
0,0,101,1
0,1,61.309,0
0,1,150,0
0,0,326.667,1
0,1,350.382,0
0,1,174.79,0
0,0,861.146,1
0,0,290.43,0
0,1,356.693,1
0,1,168.091,0
0,1,394.245,0
0,1,460.318,1
0,0,306.225,0
0,1,263.79,0
0,0,284.339,0
0,1,261.117,0
0,1,881.431,0
0,0,652.058,1
0,1,864.789,0
0,1,334.258,1
0,0,270,1
0,0,211.069,1
0,0,220.901,1
NA,0,282.5,1
0,1,177.381,1
0,0,173.116,1
0,0,570,1
0,0,106.318,1
0,0,212.73,1
0,1,83.203,0
0,1,238.667,1
0,0,334.25,1
0,1,133.932,0
0,1,187.323,0
0,1,98.876,0
NA,0,202.546,1
0,0,201.235,1
NA,1,220.789,1
1,0,1040,1
0,1,281.219,0
0,1,474.932,0
0,0,179,1
0,0,111.269,0
0,0,332.5,1
NA,0,308.902,0
NA,1,235,0
0,0,232.324,1
0,0,259.578,0
0,0,350,1
0,1,391.5,0
1,0,608.333,0
0,1,452.241,0
0,0,492.552,1
0,1,125.4,0
0,1,152.065,1
0,1,421.389,1
0,0,105.362,1
0,0,327.5,1
0,0,350,0
0,0,330.145,0
0,0,263.958,1
0,0,269.932,0
1,0,178.746,1
1,1,823.118,1
0,0,157.5,1
0,0,102.822,0
0,1,135,0
0,1,234.646,0
0,1,189.584,1
0,0,179.578,0
0,1,289.578,0
0,0,352.175,0
0,0,157.183,1
0,1,135,0
0,0,195,0
NA,0,256.25,1
0,0,187.323,0
NA,1,454.932,0
0,0,152.995,0
0,1,399.432,1
0,1,202.948,1
NA,1,284.932,0
0,1,110,0
1,0,284.342,1
0,1,159.578,0
0,1,157.112,0
0,1,700,1
0,1,209.123,1
0,1,185.911,0
0,0,200,0
0,1,197.263,1
0,1,123.132,0
0,1,148.794,1
0,1,232.444,1
0,0,573.932,1
0,1,274.932,0
0,1,207.084,1
0,1,289.337,0
0,1,91.258,0
0,0,109.7,1
0,1,234.445,1
0,1,270,0
0,0,254.394,1
0,1,151.965,0
0,1,57.364,0
NA,1,325,0
0,1,399.128,0
1,0,402.323,0
0,1,376.843,1
0,0,677.25,1
0,1,202.985,0
0,0,224.532,1
0,0,249,0
0,0,218.716,1
0,1,148.227,0
0,0,858.445,1
0,1,874.781,1
0,1,200.209,1
0,0,297.846,1
0,1,50.974,1
1,1,140.111,0
0,1,255,1
0,1,609.932,0
0,0,550,1
0,1,422.5,1
0,1,655.75,1
0,0,190.7,1
0,0,202,1
0,1,297.932,0
0,1,486.6,0
0,1,218.698,0
0,0,234.599,0
0,0,620.15,1
0,1,100,0
0,1,125.442,0
0,0,210.513,1
0,0,180.682,1
0,1,206.667,0
0,1,185.384,0
0,0,2464.167,0
0,1,135.833,1
0,1,95.64,0
0,0,110,1
0,0,123.702,1
NA,1,337.443,0
0,1,236,1
0,0,446.634,1
0,0,210,1
0,1,128.865,1
0,1,225.765,0
0,1,112.25,1
0,1,108.252,0
0,0,190.38,1
0,1,376,1
0,1,91.092,0
0,0,332.141,0
0,0,171.28,0
0,0,112.82,1
0,0,260.172,1
0,0,387.029,1
0,0,155.278,1
0,0,221.634,1
0,0,303.889,0
0,1,147.466,0
0,0,113.666,1
0,0,110.834,0
0,1,108.269,0
0,0,147.369,0
0,0,274.951,1
0,1,354.932,0
NA,0,203.501,1
0,1,96.434,1
0,1,156.667,0
0,1,147.112,0
0,0,208.958,1
0,0,288.5,1
0,1,166.873,0
0,1,166.289,0
0,1,185,1
0,0,96.667,1
0,0,481.578,1
0,0,124.265,1
0,0,133.333,1
0,0,211.809,1
0,1,96.111,1
0,0,304.882,1
0,0,484.932,0
0,0,142.104,1
0,0,445.579,0
0,1,800,0
0,1,188.005,0
0,0,302,0
0,0,187.912,1
0,0,220.5,1
0,1,502.667,1
0,0,64.859,0
NA,0,252,0
0,0,196.318,0
NA,0,238.333,1
0,1,188.753,0
1,1,799.499,1
0,1,370.333,1
0,1,1100,0
0,0,121.438,1
0,0,191.641,1
0,0,167.872,1
0,0,272.056,0
0,1,169.531,0
0,0,179.25,1
0,1,651.945,0
0,0,321.828,1
1,0,873.317,1
0,0,150,1
0,1,280.27,0
0,0,160,1
0,1,286.578,0
0,1,176.5,0
0,1,400,1
0,1,750,0
0,0,606.5,0
0,0,238.789,0
0,0,184.526,0
0,1,157.75,1
0,1,280.79,1
0,0,735.256,1
0,0,152.475,1
0,1,473.5,0
0,0,164.835,1
0,1,477.92,0
0,1,418.333,1
0,0,175.067,1
0,1,161.031,0
0,0,275,0
0,0,165.546,1
0,0,185.477,0
0,0,197.7,1
0,0,94.213,0
0,0,28.563,1
0,0,111.345,1
0,1,202.466,0
0,0,116.543,1
0,0,59.865,1
0,1,145,1
0,0,284.932,0
0,1,316.749,0
0,1,313.932,0
0,0,108.723,0
0,0,314.013,1
0,0,66.032,0
NA,1,105,1
0,0,85.646,1
0,0,218.888,1
0,1,250,0
0,1,149.147,0
0,0,695,0
0,0,204.479,0
0,1,302,0
0,0,110.988,1
0,0,129.888,1
0,0,61.239,1
0,0,260.704,1
0,0,72.794,1
0,0,183.275,0
0,0,194.167,1
0,0,160.655,0
0,0,95.503,1
0,0,79.294,1
0,0,123.333,1
0,0,97.183,1
0,1,202.078,0
0,0,158.334,0
0,1,185.32,0
0,0,187.078,1
0,0,101.646,0
0,0,50.75,0
0,0,66.238,1
0,0,277.5,1
0,1,102.323,0
NA,0,395.666,0
0,1,761.111,1
0,0,579,1
1,1,244.789,0
0,1,341.667,1
0,1,358.86,1
0,0,323.333,1
0,0,100,0
0,1,82.5,0
0,0,254.572,1
0,1,202.019,0
0,0,522.347,1
0,1,269.013,1
1,0,151.81,1
0,1,244.103,0
0,0,314.407,0
0,1,190.775,1
0,0,159.309,1
0,1,344.934,1
0,1,195.758,1
0,1,336.932,0
0,0,219.706,1
0,0,228.259,1
0,0,211.579,1
0,1,251.631,1
0,1,880.488,1
0,0,327.329,1
0,0,453.505,0
0,1,304.649,0
0,0,454.5,0
0,0,243.333,1
0,1,807.368,1
0,0,443,0
0,0,335,0
0,0,1545.334,1
0,1,274.461,0
1,0,550,1
1,0,429.422,0
0,1,131.667,0
0,0,500.278,1
0,1,102.375,1
0,0,105,1
0,1,185.834,0
0,0,201.667,1
0,0,714.255,0
0,0,2833.333,1
0,1,200,0
0,1,190,1
1,0,266.875,1
0,1,157.313,0
0,0,374.646,1
0,0,1043.095,1
0,0,940,1
0,0,121.483,0
0,1,173.933,0
0,0,109.108,1
0,1,158.5,0
0,1,97.945,0
0,1,169.723,1
0,0,230.895,1
0,0,192,1
0,0,109.097,1
1,0,420.886,1
1,0,125.477,1
0,0,209.701,0
0,0,162.5,1
0,0,185.948,1
0,1,193.458,1
0,1,238.932,0
0,0,108.825,1
0,1,102.323,0
0,0,162.258,1
0,0,257.479,1
NA,0,172.063,0
0,0,141.5,1
0,0,80,1
0,0,537,0
0,0,222.877,1
0,0,163.232,0
0,0,95.549,0
0,1,182.731,0
0,0,259.578,1
0,1,188.334,0
0,1,194.789,0
0,1,137.933,0
0,0,489.254,1
0,0,204.932,0
0,1,60.497,0
0,0,127.614,0
0,0,190.413,0
0,1,126.785,0
0,0,114.872,1
0,0,169.611,1
0,0,204.787,0
0,0,233.699,0
0,1,1304.646,0
0,0,234.646,1
0,0,60,0
0,0,60.53,0
0,1,84.352,0
0,1,216.517,1
0,0,194.932,0
0,0,119.842,0
NA,0,176.746,0
0,0,340.743,0
0,0,206.517,0
0,1,228.245,0
0,0,155.834,1
0,0,61.081,1
0,0,155.623,0
0,0,92.821,1
0,0,214.46,1
0,0,215.834,0
0,1,225,0
0,0,199.453,1
0,0,262.667,1
NA,1,344.033,0
0,0,154.615,1
0,0,623.955,1
0,0,33.364,0
0,0,316.561,1
0,1,379.599,0
0,1,276.783,1
0,1,188.646,0
0,0,89.5,1
0,0,276.039,1
0,1,220.055,1
NA,1,650,0
0,0,76.42,1
0,0,181.081,1
0,1,154.932,0
0,1,76.162,1
0,0,186.431,0
0,1,117.833,0
NA,0,208.333,1
0,1,136.5,0
0,0,230.394,1
0,0,187.967,1
0,0,222.121,1
0,1,105.305,0
0,0,132,1
0,0,83.088,1
0,1,209.734,1
0,1,109.773,1
0,1,213.508,1
0,0,107.581,1
0,0,118.865,1
0,0,100.809,1
0,0,150.364,1
0,1,479,0
0,1,220.068,0
0,0,273.25,1
0,0,218.737,1
1,0,496.667,1
0,0,279.211,0
0,0,208.416,0
0,1,139.644,0
0,0,190.068,1
0,0,332.5,1
0,0,551.005,1
0,1,529.722,1
0,1,215.078,0
0,0,140,0
0,0,209.882,0
0,0,159.578,0
0,0,39.501,1
NA,0,147.709,0
0,0,351.5,1
0,0,268.735,1
0,0,284.646,0
0,0,121.411,1
0,0,174.972,0
0,0,94.065,1
0,0,120.744,1
0,0,128.255,0
0,0,105.602,1
0,0,154.646,0
0,0,308.467,1
0,0,186.31,0
1,0,562.5,1
0,0,215.014,1
0,0,136.027,1
0,1,204.153,1
0,0,126.517,1
0,0,115.865,1
0,0,237.006,1
0,1,270,0
0,1,387.258,1
0,1,461.549,1
NA,0,325,0
0,0,145.029,1
0,0,193.135,1
0,1,329.789,0
0,0,234.12,1
0,0,129.789,1
0,0,200.51,1
0,0,159.425,1
0,0,98.527,1
0,0,144.646,0
0,0,98.121,1
0,1,156.786,1
0,0,201.816,1
0,1,161.25,0
0,0,605,1
0,0,35,1
0,0,153.811,0
0,1,294,0
0,0,185,1
0,0,78.125,1
0,0,76.725,1
0,1,162.99,0
0,0,259.802,1
0,0,166,0
0,0,165.93,0
0,1,614,1
0,0,155.536,1
0,0,119.623,0
0,0,175.657,1
0,0,76.412,1
0,0,74.262,1
0,0,220,1
NA,0,150,0
0,1,132.782,0
0,0,82.325,0
0,0,521.807,1
0,1,325,1
0,0,66.625,1
0,0,328.753,1
0,0,375.441,1
0,0,193.329,1
0,0,400,1
0,0,143.002,0
0,0,151.61,1
NA,1,222.416,0
0,1,212.643,1
0,1,152.63,1
0,1,200,1
0,1,219.789,0
0,1,525,0
0,0,215.3,1
0,0,355,1
NA,0,380.813,0
0,0,0,1
0,0,102.8,1
0,0,195,1
0,1,102.323,1
0,0,156.431,1
0,1,166.995,0
0,0,142.925,1
0,0,236.19,1
1,0,250.625,1
0,0,144.25,1
0,1,231.529,1
NA,0,1152.2,1
0,1,178.957,1
0,1,236.013,0
0,0,80,1
NA,1,69.523,0
NA,0,163.576,1
0,0,202.442,0
0,0,116,0
0,1,86.027,0
0,0,126.378,0
0,1,127.5,0
0,0,150,0
0,1,213,1
0,0,168.612,1
0,0,128.468,1
0,0,299.167,1
0,0,0,0
0,0,514.751,1
NA,0,195.117,0
0,0,58.333,0
0,0,428.44,0
1,0,133.314,1
0,0,229.758,1
0,0,213.367,1
0,1,128.333,1
0,0,130.522,1
0,1,121.5,0
0,1,146.15,0
0,0,110,1
0,0,263.837,0
0,0,300,1
0,0,128.879,1
0,1,377,1
1,0,3930,1
0,0,470,1
0,1,100,0
0,1,203.935,1
0,1,66.667,0
0,0,176.076,1
0,0,142.21,1
0,1,256.631,0
0,0,308.495,0
0,0,54.215,1
0,0,86.248,0
1,0,382.5,1
0,0,505,1
0,1,215,0
0,1,250,1
0,1,392.979,0
0,0,314.755,1
0,0,185.857,1
0,1,249.294,1
0,0,207.602,0
0,0,179.329,1
0,1,284.932,0
0,0,195,1
0,0,206.222,0
1,0,480.834,1
0,1,795.333,1
0,1,179.033,0
0,0,127.906,1
0,0,187.712,0
NA,0,193.333,1
0,1,845,1
0,0,275,1
0,0,296.513,0
0,0,400,1
0,0,173.945,1
0,1,317.667,0
0,1,167.11,1
0,1,116.153,0
0,0,110.068,0
NA,0,430.715,1
0,1,196.548,1
0,1,149.807,0
0,0,177.901,1
0,1,41.82,1
0,0,428.494,1
0,0,221.604,0
0,0,137.5,1
0,0,124.994,1
NA,0,300.623,0
0,1,388,0
0,0,114.909,1
0,0,56.044,1
0,0,776.503,0
0,1,134.802,1
0,0,72.804,1
0,0,183.755,0
NA,0,110.365,1
0,1,136,1
0,0,118.465,0
0,0,5700,1
0,0,199.495,1
NA,0,191.176,1
0,0,178.993,1
0,0,238.255,0
1,0,297.866,1
0,1,89.202,1
0,0,139.578,0
NA,1,96.542,1
0,1,42.792,1
0,0,126.02,0
0,0,83.914,1
0,0,205.255,0
0,0,393.75,1
